experiment,repetition,sampleIndex,raw,filtered
12,1,417,368,368
12,1,418,368,368
12,1,419,365,365
12,1,420,365,365
12,1,421,363,363
12,1,422,363,363
12,1,423,360,360
12,1,424,360,360
12,1,425,359,359
12,1,426,359,359
12,1,427,359,359
12,1,428,359,359
12,1,429,359,359
12,1,430,358,358
12,1,431,358,358
12,1,432,362,362
12,1,433,362,362
12,1,434,361,361
12,1,435,361,361
12,1,436,364,364
12,1,437,364,364
12,1,438,364,364
12,1,439,364,364
12,1,440,366,366
12,1,441,366,366
12,1,442,368,368
12,1,443,368,368
12,1,444,368,368
12,1,445,369,369
12,1,446,369,369
12,1,447,369,369
12,1,448,369,369
12,1,449,366,366
12,1,450,366,366
12,1,451,368,368
12,1,452,368,368
12,1,453,364,364
12,1,454,364,364
12,1,455,365,365
12,1,456,365,365
12,1,457,362,362
12,1,458,362,362
12,1,459,360,360
12,1,460,358,358
12,1,461,358,358
12,1,462,359,359
12,1,463,359,359
12,1,464,359,359
12,1,465,359,359
12,1,466,362,362
12,1,467,362,362
12,1,468,362,362
12,1,469,362,362
12,1,470,365,365
12,1,471,365,365
12,1,472,367,367
12,1,473,367,367
12,1,474,368,368
12,1,475,368,368
12,1,476,368,368
12,1,477,368,368
12,1,478,369,369
12,1,479,369,369
12,1,480,369,369
12,1,481,369,369
12,1,482,369,369
12,1,483,368,368
12,1,484,368,368
12,1,485,367,367
12,1,486,367,367
12,1,487,364,364
12,1,488,364,364
12,1,489,361,361
12,1,490,361,361
12,1,491,362,362
12,1,492,362,362
12,1,493,360,360
12,1,494,360,360
12,1,495,359,359
12,1,496,359,359
12,1,497,358,358
12,1,498,358,358
12,1,499,359,359
12,1,500,361,361
12,1,501,361,361
12,1,502,362,362
12,1,503,362,362
12,1,504,365,365
12,1,505,365,365
12,1,506,364,364
12,1,507,364,364
12,1,508,367,367
12,1,509,367,367
12,1,510,369,369
12,1,511,369,369
12,1,512,369,369
12,1,513,369,369
12,1,514,368,368
12,1,515,368,368
12,1,516,367,367
12,1,517,368,368
12,1,518,368,368
12,1,519,367,367
12,1,520,367,367
12,1,521,364,364
12,1,522,364,364
12,1,523,364,364
12,1,524,364,364
12,1,525,360,360
12,1,526,360,360
12,1,527,361,361
12,1,528,361,361
12,1,529,362,362
12,1,530,362,362
12,1,531,360,360
12,1,532,360,360
12,1,533,360,360
12,1,534,360,360
12,1,535,358,358
12,1,536,359,359
12,1,537,359,359
12,1,538,360,360
12,1,539,360,360
12,1,540,361,361
12,1,541,361,361
12,1,542,361,361
12,1,543,361,361
12,1,544,362,362
12,1,545,362,362
12,1,546,366,366
12,1,547,366,366
12,1,548,369,369
12,1,549,369,369
12,1,550,369,369
12,1,551,367,367
12,1,552,367,367
12,1,553,368,368
12,1,554,368,368
12,1,555,365,365
12,1,556,365,365
12,1,557,364,364
12,1,558,364,364
12,1,559,360,360
12,1,560,360,360
12,1,561,361,361
12,1,562,361,361
12,1,563,360,360
12,1,564,360,360
12,1,565,358,358
12,1,566,358,358
12,1,567,359,359
12,1,568,359,359
12,1,569,358,358
12,1,570,358,358
12,1,571,365,365
12,1,572,365,365
12,1,573,362,362
12,1,574,362,362
12,1,575,363,363
12,1,576,363,363
12,1,577,365,365
12,1,578,365,365
12,1,579,368,368
12,1,580,368,368
12,1,581,367,367
12,1,582,369,369
12,1,583,369,369
12,1,584,370,370
12,1,585,370,370
12,1,586,369,369
12,1,587,369,369
12,1,588,368,368
12,1,589,368,368
12,1,590,366,366
12,1,591,366,366
12,1,592,366,366
12,1,593,366,366
12,1,594,360,360
12,1,595,360,360
12,1,596,360,360
12,1,597,360,360
12,1,598,358,358
12,1,599,359,359
12,1,600,359,359
12,1,601,358,358
12,1,602,358,358
12,1,603,359,359
12,1,604,359,359
12,1,605,359,359
12,1,606,359,359
12,1,607,360,360
12,1,608,360,360
12,1,609,362,362
12,1,610,362,362
12,1,611,362,362
12,1,612,365,365
12,1,613,365,365
12,1,614,365,365
12,1,615,365,365
12,1,616,366,366
12,1,617,366,366
12,1,618,367,367
12,1,619,367,367
12,1,620,368,368
12,1,621,368,368
12,1,622,369,369
12,1,623,369,369
12,1,624,369,369
12,1,625,369,369
12,1,626,369,369
12,1,627,369,369
12,1,628,366,366
12,1,629,366,366
12,1,630,363,363
12,1,631,360,360
12,1,632,360,360
12,1,633,360,360
12,1,634,360,360
12,1,635,359,359
12,1,636,359,359
12,1,637,358,358
12,1,638,358,358
12,1,639,358,358
12,1,640,358,358
12,1,641,359,359
12,1,642,359,359
12,1,643,360,360
12,1,644,360,360
12,1,645,363,363
12,1,646,363,363
12,1,647,365,365
12,1,648,365,365
12,1,649,365,365
12,1,650,368,368
12,1,651,368,368
12,1,652,368,368
12,1,653,368,368
12,1,654,369,369
12,1,655,369,369
12,1,656,370,370
12,1,657,370,370
12,1,658,369,369
12,1,659,369,369
12,1,660,369,369
12,1,661,369,369
12,1,662,369,369
12,1,663,369,369
12,1,664,366,366
12,1,665,365,365
12,1,666,365,365
12,1,667,360,360
12,1,668,360,360
12,1,669,362,362
12,1,670,362,362
12,1,671,359,359
12,1,672,359,359
12,1,673,358,358
12,1,674,358,358
12,1,675,359,359
12,1,676,359,359
12,1,677,360,360
12,1,678,360,360
12,1,679,361,361
12,1,680,361,361
12,1,681,364,364
12,1,682,367,367
12,1,683,367,367
12,1,684,368,368
12,1,685,368,368
12,1,686,369,369
12,1,687,369,369
12,1,688,370,370
12,1,689,370,370
12,1,690,370,370
12,1,691,370,370
12,1,692,370,370
12,1,693,370,370
12,1,694,370,370
12,1,695,370,370
12,1,696,369,369
12,1,697,369,369
12,1,698,369,369
12,1,699,368,368
12,1,700,368,368
12,1,701,363,363
12,1,702,363,363
12,1,703,364,364
12,1,704,364,364
12,1,705,360,360
12,1,706,360,360
12,1,707,361,361
12,1,708,361,361
12,1,709,359,359
12,1,710,359,359
12,1,711,359,359
12,1,712,359,359
12,1,713,360,360
12,1,714,362,362
12,1,715,362,362
12,1,716,363,363
12,1,717,363,363
12,1,718,366,366
12,1,719,366,366
12,1,720,367,367
12,1,721,367,367
12,1,722,369,369
12,1,723,369,369
12,1,724,369,369
12,1,725,369,369
12,1,726,369,369
12,1,727,369,369
12,1,728,370,370
12,1,729,370,370
12,1,730,370,370
12,1,731,369,369
12,1,732,369,369
12,1,733,367,367
12,1,734,367,367
12,1,735,364,364
12,1,736,364,364
12,1,737,365,365
12,1,738,365,365
12,1,739,363,363
12,1,740,363,363
12,1,741,360,360
12,1,742,360,360
12,1,743,358,358
12,1,744,358,358
12,1,745,358,358
12,1,746,358,358
12,1,747,359,359
12,1,748,360,360
12,1,749,360,360
12,1,750,360,360
12,1,751,359,359
12,1,752,362,362
12,1,753,362,362
12,1,754,363,363
12,1,755,363,363
12,1,756,366,366
12,1,757,366,366
12,1,758,367,367
12,1,759,367,367
12,1,760,368,368
12,1,761,368,368
12,1,762,370,370
12,1,763,370,370
12,1,764,370,370
12,1,765,369,369
12,1,766,369,369
12,1,767,369,369
12,1,768,367,367
12,1,769,368,368
12,1,770,368,368
12,1,771,364,364
12,1,772,364,364
12,1,773,364,364
12,1,774,365,365
12,1,775,365,365
12,1,776,360,360
12,1,777,360,360
12,1,778,358,358
12,1,779,358,358
12,1,780,358,358
12,1,781,359,359
12,1,782,359,359
12,1,783,359,359
12,1,784,359,359
12,1,785,359,359
12,1,786,361,361
12,1,787,361,361
12,1,788,361,361
12,1,789,361,361
12,1,790,366,366
12,1,791,366,366
12,1,792,367,367
12,1,793,367,367
12,1,794,368,368
12,1,795,368,368
12,1,796,369,369
12,1,797,369,369
12,1,798,369,369
12,1,799,369,369
12,1,800,369,369
12,1,801,368,368
12,1,802,368,368
12,1,803,368,368
12,1,804,368,368
12,1,805,368,368
12,1,806,368,368
12,1,807,367,367
12,1,808,367,367
12,1,809,367,367
12,1,810,367,367
12,1,811,362,362
12,1,812,362,362
12,1,813,361,361
12,1,814,361,361
12,1,815,360,360
12,1,816,360,360
12,1,817,359,359
12,1,818,359,359
